borrower_id,borrower_name,department,book_id,title,author,category,subcategory,publication_year,borrow_date,return_date
10961,Rina Fauzi,R&D,1034,The Future of Blockchain,Dewi Wibowo,Historis,Sejarah Lokal,1997,2025-01-05,2025-01-12
10961,Rina Fauzi,R&D,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2025-06-01,2025-06-17
10961,Rina Fauzi,R&D,1207,Mastering Biology,Dewi Halim,Sains,Matematika,1998,2023-11-30,2023-12-29
10961,Rina Fauzi,R&D,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2025-04-27,2025-05-14
10961,Rina Fauzi,R&D,1015,The Art of Painting,Indah Ramadhan,Fiksi,Novel,1998,2025-01-29,2025-02-10
10962,Indah Pratama,R&D,1174,The Science of Gravity,Agus Saputra,Seni,Musik,1990,2024-10-13,2024-11-07
10962,Indah Pratama,R&D,1259,The Future of Blockchain,Oka Ramadhan,Sains,Matematika,1990,2025-02-11,2025-03-11
10962,Indah Pratama,R&D,1131,The History of Revolution,Eka Sari,Fiksi,Puisi,2011,2023-11-24,2023-12-21
10962,Indah Pratama,R&D,1179,Exploring Nature,Agus Wijaya,Seni,Seni Rupa,2004,2023-10-19,2023-11-06
10962,Indah Pratama,R&D,1106,A Journey through the City,Sari Wibowo,Teknologi,Pemrograman,1994,2024-04-01,2024-05-01
10963,Joko Santoso,Operations,1150,Understanding Power,Umar Sari,Historis,Sejarah Lokal,2018,2024-06-28,2024-07-23
10963,Joko Santoso,Operations,1254,The Great History,Nina Prasetyo,Teknologi,Jaringan,2006,2024-03-15,2024-04-11
10964,Gita Wijaya,Finance,1241,The World of Engineering,Dewi Wibowo,Seni,Fotografi,1994,2025-06-08,2025-07-03
10965,Hadi Nugroho,Operations,1183,The World of Medicine,Budi Halim,Teknologi,AI,2023,2025-01-02,2025-01-30
10965,Hadi Nugroho,Operations,1036,The World of Astronomy,Hadi Sukma,Historis,Sejarah Lokal,2014,2024-02-29,2024-03-19
10965,Hadi Nugroho,Operations,1114,Understanding Courage,Putri Setiawan,Seni,Teater,1998,2024-12-18,2025-01-03
10965,Hadi Nugroho,Operations,1013,Understanding Courage,Oka Wibowo,Fiksi,Cerita Pendek,2017,2025-07-20,2025-08-06
10966,Hadi Hidayat,R&D,1162,Mastering Chemistry,Rina Sukma,Historis,Biografi,1990,2025-05-09,2025-06-03
10966,Hadi Hidayat,R&D,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2023-11-29,2023-12-20
10967,Sari Santoso,IT,1050,Exploring Nature,Citra Nugroho,Historis,Sejarah Dunia,2016,2024-12-16,2024-12-30
10967,Sari Santoso,IT,1162,Mastering Chemistry,Rina Sukma,Historis,Biografi,1990,2025-01-15,2025-02-13
10967,Sari Santoso,IT,1095,Mastering Physics,Lina Ramadhan,Fiksi,Novel,1992,2024-02-22,2024-03-23
10967,Sari Santoso,IT,1071,The History of War,Oka Saputra,Teknologi,Keamanan Siber,2000,2024-01-30,2024-02-19
10968,Gita Fauzi,R&D,1239,The World of Medicine,Agus Prasetyo,Sains,Kimia,2015,2023-12-31,2024-01-19
10969,Sari Pratama,Marketing,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2025-02-10,2025-02-20
10969,Sari Pratama,Marketing,1173,The World of Medicine,Gita Wibowo,Historis,Biografi,2009,2023-10-09,2023-10-27
10969,Sari Pratama,Marketing,1269,The Future of VR,Oka Kusuma,Fiksi,Drama,2000,2024-02-14,2024-03-01
10969,Sari Pratama,Marketing,1053,Mastering Biology,Sari Wijaya,Fiksi,Cerita Pendek,1994,2025-06-30,2025-07-17
10969,Sari Pratama,Marketing,1252,Understanding Power,Rina Putra,Seni,Fotografi,2013,2023-09-22,2023-10-05
10970,Kiki Sukma,Marketing,1159,Mastering Chemistry,Citra Sukma,Seni,Teater,2012,2024-01-07,2024-02-05
10970,Kiki Sukma,Marketing,1091,Understanding Courage,Joko Sari,Fiksi,Drama,1992,2024-04-01,2024-04-28
10970,Kiki Sukma,Marketing,1036,The World of Astronomy,Hadi Sukma,Historis,Sejarah Lokal,2014,2025-06-16,2025-07-03
10971,Putri Gunawan,R&D,1158,The World of Astronomy,Maya Halim,Seni,Teater,1999,2024-06-04,2024-06-20
10972,Agus Wijaya,Operations,1299,The Art of Writing,Joko Sari,Seni,Musik,2007,2024-07-16,2024-07-30
10972,Agus Wijaya,Operations,1291,The Ancient History,Indah Kurniawan,Sains,Fisika,2022,2023-12-03,2023-12-20
10972,Agus Wijaya,Operations,1249,A Journey through the Jungle,Eka Fauzi,Sains,Biologi,1992,2024-03-03,2024-03-15
10972,Agus Wijaya,Operations,1280,The Science of Relativity,Budi Kurniawan,Historis,Sejarah Dunia,2023,2025-01-18,2025-02-16
10973,Umar Pratama,Finance,1238,The Future of IoT,Maya Ramadhan,Fiksi,Novel,1991,2024-07-18,2024-08-07
10974,Lina Saputra,HR,1189,The History of Discovery,Hadi Pratama,Sains,Kimia,2012,2025-07-10,2025-07-17
10974,Lina Saputra,HR,1121,The Future of VR,Agus Ramadhan,Fiksi,Cerita Pendek,2006,2023-10-06,2023-10-26
10974,Lina Saputra,HR,1004,Mastering Biology,Gita Prasetyo,Historis,Sejarah Dunia,2010,2025-03-13,2025-04-12
10974,Lina Saputra,HR,1091,Understanding Courage,Joko Sari,Fiksi,Drama,1992,2024-10-28,2024-11-15
10975,Fajar Sari,IT,1155,The Future of AI,Tina Setiawan,Historis,Biografi,2007,2024-01-27,2024-02-03
10976,Joko Lestari,IT,1238,The Future of IoT,Maya Ramadhan,Fiksi,Novel,1991,2024-02-17,2024-03-11
10976,Joko Lestari,IT,1004,Mastering Biology,Gita Prasetyo,Historis,Sejarah Dunia,2010,2024-07-09,2024-08-01
10976,Joko Lestari,IT,1133,The World of Medicine,Rina Sukma,Seni,Seni Rupa,2013,2024-07-29,2024-08-06
10977,Citra Sari,R&D,1070,Understanding Wisdom,Agus Lestari,Fiksi,Cerita Pendek,2007,2025-04-06,2025-05-02
10977,Citra Sari,R&D,1151,Mastering Biology,Dewi Nugroho,Seni,Fotografi,2021,2024-05-09,2024-05-20
10977,Citra Sari,R&D,1172,Understanding Courage,Dewi Fauzi,Teknologi,AI,1993,2023-11-03,2023-11-10
10977,Citra Sari,R&D,1010,The Great Adventure,Sari Kusuma,Seni,Musik,2020,2025-03-03,2025-03-20
10978,Sari Sukma,Operations,1033,A Journey through the Universe,Oka Nugroho,Teknologi,Jaringan,2013,2024-04-28,2024-05-10
10978,Sari Sukma,Operations,1291,The Ancient History,Indah Kurniawan,Sains,Fisika,2022,2024-10-06,2024-11-01
10979,Joko Nugroho,R&D,1112,The Art of Programming,Sari Nugroho,Teknologi,AI,2008,2024-01-16,2024-02-10
10979,Joko Nugroho,R&D,1050,Exploring Nature,Citra Nugroho,Historis,Sejarah Dunia,2016,2024-01-06,2024-02-05
10979,Joko Nugroho,R&D,1010,The Great Adventure,Sari Kusuma,Seni,Musik,2020,2024-01-25,2024-02-01
10980,Tina Halim,R&D,1266,The Science of Evolution,Dewi Nugroho,Teknologi,Jaringan,2005,2025-01-26,2025-02-05
10980,Tina Halim,R&D,1109,The Future of VR,Tina Prasetyo,Seni,Fotografi,2004,2025-06-30,2025-07-29
10980,Tina Halim,R&D,1183,The World of Medicine,Budi Halim,Teknologi,AI,2023,2025-01-03,2025-01-26
10981,Nina Kusuma,HR,1088,A Journey through the Universe,Hadi Putra,Seni,Seni Rupa,2019,2025-06-01,2025-06-14
10981,Nina Kusuma,HR,1234,The Art of Programming,Hadi Gunawan,Fiksi,Drama,2005,2024-05-23,2024-06-16
10981,Nina Kusuma,HR,1296,The Science of Relativity,Tina Pratama,Historis,Biografi,1997,2024-04-15,2024-04-27
10981,Nina Kusuma,HR,1295,Mastering Mathematics,Maya Fauzi,Fiksi,Cerita Pendek,2017,2025-04-15,2025-04-30
10981,Nina Kusuma,HR,1253,The Art of Cooking,Umar Kurniawan,Fiksi,Puisi,2016,2025-02-23,2025-03-02
10982,Putri Nugroho,IT,1257,A Journey through the Universe,Putri Sukma,Seni,Fotografi,1990,2024-09-04,2024-09-12
10982,Putri Nugroho,IT,1004,Mastering Biology,Gita Prasetyo,Historis,Sejarah Dunia,2010,2023-12-16,2024-01-06
10982,Putri Nugroho,IT,1061,A Journey through the Jungle,Hadi Kurniawan,Seni,Musik,1998,2025-01-11,2025-01-29
10982,Putri Nugroho,IT,1229,A Journey through the Jungle,Budi Wijaya,Seni,Teater,2002,2024-06-20,2024-07-11
10983,Lina Wijaya,Marketing,1214,The History of War,Maya Setiawan,Historis,Biografi,2006,2025-06-18,2025-07-17
10984,Rina Setiawan,Operations,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2023-09-24,2023-10-22
10984,Rina Setiawan,Operations,1218,The History of Revolution,Umar Nugroho,Fiksi,Drama,1995,2025-05-25,2025-06-24
10984,Rina Setiawan,Operations,1219,Understanding Power,Budi Lestari,Teknologi,Keamanan Siber,1996,2024-11-10,2024-12-04
10984,Rina Setiawan,Operations,1159,Mastering Chemistry,Citra Sukma,Seni,Teater,2012,2023-09-16,2023-09-26
10985,Fajar Santoso,HR,1289,The Art of Programming,Rina Saputra,Historis,Sejarah Lokal,2000,2025-03-05,2025-04-01
10985,Fajar Santoso,HR,1010,The Great Adventure,Sari Kusuma,Seni,Musik,2020,2024-01-12,2024-02-10
10986,Umar Sukma,HR,1226,The Art of Writing,Oka Prasetyo,Teknologi,Jaringan,2022,2025-06-08,2025-06-25
10986,Umar Sukma,HR,1207,Mastering Biology,Dewi Halim,Sains,Matematika,1998,2024-07-09,2024-07-25
10986,Umar Sukma,HR,1173,The World of Medicine,Gita Wibowo,Historis,Biografi,2009,2023-10-18,2023-11-11
10987,Sari Kurniawan,Operations,1100,Understanding Courage,Kiki Hidayat,Sains,Biologi,2012,2025-01-24,2025-02-05
10988,Citra Prasetyo,Marketing,1157,The Future of Blockchain,Kiki Wibowo,Historis,Biografi,2008,2023-12-13,2024-01-06
10989,Agus Fauzi,Sales,1067,The Future of AI,Sari Sari,Fiksi,Drama,2017,2024-02-17,2024-02-25
10989,Agus Fauzi,Sales,1208,The History of Discovery,Dewi Halim,Teknologi,Jaringan,1993,2025-03-26,2025-04-17
10989,Agus Fauzi,Sales,1008,The Art of Cooking,Rina Gunawan,Teknologi,Keamanan Siber,2017,2024-05-04,2024-05-28
10989,Agus Fauzi,Sales,1145,Exploring Technology,Nina Halim,Teknologi,AI,1998,2024-07-18,2024-08-01
10989,Agus Fauzi,Sales,1214,The History of War,Maya Setiawan,Historis,Biografi,2006,2024-01-30,2024-02-11
10990,Dewi Yulianto,R&D,1151,Mastering Biology,Dewi Nugroho,Seni,Fotografi,2021,2025-05-21,2025-06-19
10990,Dewi Yulianto,R&D,1101,A Journey through the City,Agus Pratama,Seni,Teater,1992,2025-01-19,2025-02-08
10991,Rina Kusuma,Operations,1124,The World of Medicine,Umar Santoso,Seni,Fotografi,2005,2023-12-16,2024-01-02
10991,Rina Kusuma,Operations,1259,The Future of Blockchain,Oka Ramadhan,Sains,Matematika,1990,2024-06-24,2024-07-16
10992,Joko Sari,IT,1182,Exploring Culture,Sari Santoso,Fiksi,Cerita Pendek,2014,2024-05-10,2024-06-02
10992,Joko Sari,IT,1166,Mastering Chemistry,Kiki Kusuma,Historis,Sejarah Lokal,2014,2024-05-01,2024-05-19
10992,Joko Sari,IT,1229,A Journey through the Jungle,Budi Wijaya,Seni,Teater,2002,2023-10-11,2023-10-31
10992,Joko Sari,IT,1181,The Future of VR,Indah Sukma,Fiksi,Cerita Pendek,1999,2024-08-27,2024-09-25
10992,Joko Sari,IT,1160,The Art of Programming,Budi Setiawan,Fiksi,Puisi,2019,2024-05-25,2024-06-03
10993,Gita Prasetyo,HR,1140,Understanding Love,Eka Pratama,Historis,Sejarah Dunia,2001,2025-04-16,2025-05-08
10993,Gita Prasetyo,HR,1128,The World of Ecology,Citra Kurniawan,Sains,Fisika,2002,2025-04-14,2025-04-25
10993,Gita Prasetyo,HR,1127,The Ancient Art,Hadi Wibowo,Sains,Matematika,1999,2025-08-16,2025-08-23
10993,Gita Prasetyo,HR,1065,Understanding Wisdom,Citra Halim,Fiksi,Novel,2018,2024-03-18,2024-03-29
10994,Fajar Setiawan,IT,1231,Mastering Physics,Joko Sukma,Fiksi,Puisi,2001,2025-07-14,2025-07-28
10994,Fajar Setiawan,IT,1004,Mastering Biology,Gita Prasetyo,Historis,Sejarah Dunia,2010,2024-02-16,2024-03-14
10995,Eka Fauzi,Customer Service,1092,The History of Revolution,Indah Setiawan,Historis,Biografi,2013,2025-08-01,2025-08-31
10996,Nina Santoso,HR,1071,The History of War,Oka Saputra,Teknologi,Keamanan Siber,2000,2024-01-05,2024-01-12
10996,Nina Santoso,HR,1031,The Modern Science,Eka Sukma,Sains,Matematika,2001,2025-02-27,2025-03-15
10996,Nina Santoso,HR,1216,Exploring Nature,Hadi Santoso,Seni,Musik,1990,2023-12-30,2024-01-06
10997,Maya Prasetyo,Customer Service,1236,The World of Medicine,Agus Sukma,Fiksi,Cerita Pendek,2011,2024-05-15,2024-06-08
10997,Maya Prasetyo,Customer Service,1172,Understanding Courage,Dewi Fauzi,Teknologi,AI,1993,2024-10-16,2024-10-29
10997,Maya Prasetyo,Customer Service,1096,The Science of Relativity,Agus Lestari,Seni,Musik,2021,2025-07-21,2025-08-17
10997,Maya Prasetyo,Customer Service,1071,The History of War,Oka Saputra,Teknologi,Keamanan Siber,2000,2025-01-17,2025-02-08
10998,Gita Ramadhan,Sales,1059,Understanding Courage,Eka Hidayat,Historis,Biografi,2015,2025-03-22,2025-04-08
10998,Gita Ramadhan,Sales,1226,The Art of Writing,Oka Prasetyo,Teknologi,Jaringan,2022,2025-09-08,2025-10-06
10999,Putri Lestari,IT,1009,The Art of Cooking,Tina Kurniawan,Historis,Sejarah Lokal,2004,2024-12-02,2025-01-01
10999,Putri Lestari,IT,1136,Mastering Chemistry,Rina Wijaya,Fiksi,Puisi,2004,2024-07-07,2024-07-19
10999,Putri Lestari,IT,1114,Understanding Courage,Putri Setiawan,Seni,Teater,1998,2024-04-14,2024-05-08
10999,Putri Lestari,IT,1202,The Art of Painting,Dewi Santoso,Historis,Biografi,2005,2023-11-03,2023-11-30
10999,Putri Lestari,IT,1045,Exploring Society,Citra Gunawan,Fiksi,Cerita Pendek,1992,2025-03-11,2025-03-31
11000,Umar Pratama,Finance,1027,The Great Art,Rina Kurniawan,Historis,Biografi,2010,2024-07-12,2024-07-29
11000,Umar Pratama,Finance,1293,A Journey through the Universe,Lina Putra,Seni,Musik,2016,2024-08-12,2024-09-10
11000,Umar Pratama,Finance,1275,The History of War,Sari Yulianto,Fiksi,Cerita Pendek,2002,2024-01-22,2024-02-20
11000,Umar Pratama,Finance,1053,Mastering Biology,Sari Wijaya,Fiksi,Cerita Pendek,1994,2024-12-13,2024-12-30
11000,Umar Pratama,Finance,1242,The Science of Gravity,Hadi Putra,Historis,Sejarah Dunia,2007,2025-06-24,2025-07-07
11001,Putri Santoso,HR,1056,The Modern Science,Gita Ramadhan,Sains,Biologi,2020,2024-04-02,2024-04-16
11001,Putri Santoso,HR,1017,The Future of VR,Umar Sari,Sains,Biologi,2011,2024-10-09,2024-10-21
11001,Putri Santoso,HR,1088,A Journey through the Universe,Hadi Putra,Seni,Seni Rupa,2019,2025-04-06,2025-04-25
11002,Joko Pratama,Finance,1064,The Art of Writing,Sari Nugroho,Historis,Sejarah Lokal,2001,2024-05-16,2024-06-09
11002,Joko Pratama,Finance,1251,The Future of Blockchain,Dewi Santoso,Seni,Musik,2002,2025-05-10,2025-05-24
11002,Joko Pratama,Finance,1241,The World of Engineering,Dewi Wibowo,Seni,Fotografi,1994,2025-08-04,2025-09-03
11002,Joko Pratama,Finance,1025,The Art of Cooking,Rina Gunawan,Teknologi,Keamanan Siber,2011,2023-11-21,2023-12-19
11003,Hadi Putra,Sales,1010,The Great Adventure,Sari Kusuma,Seni,Musik,2020,2023-11-26,2023-12-16
11003,Hadi Putra,Sales,1124,The World of Medicine,Umar Santoso,Seni,Fotografi,2005,2025-03-03,2025-03-26
11003,Hadi Putra,Sales,1221,The World of Ecology,Sari Gunawan,Teknologi,Pemrograman,1993,2025-05-13,2025-06-04
11003,Hadi Putra,Sales,1167,The History of War,Maya Fauzi,Seni,Fotografi,2008,2024-02-08,2024-03-04
11003,Hadi Putra,Sales,1230,Exploring Technology,Hadi Fauzi,Teknologi,Jaringan,2008,2025-07-07,2025-07-21
11004,Citra Gunawan,HR,1019,The World of Medicine,Lina Wijaya,Seni,Fotografi,2012,2023-12-04,2023-12-28
11005,Lina Yulianto,Sales,1191,A Journey through the World,Citra Kurniawan,Historis,Sejarah Dunia,1995,2025-01-18,2025-02-02
11006,Joko Fauzi,Customer Service,1112,The Art of Programming,Sari Nugroho,Teknologi,AI,2008,2025-03-31,2025-04-09
11007,Putri Setiawan,Customer Service,1247,The Future of IoT,Lina Yulianto,Teknologi,Keamanan Siber,2021,2025-01-07,2025-02-02
11007,Putri Setiawan,Customer Service,1148,The History of War,Oka Sari,Sains,Kimia,2023,2024-03-14,2024-03-28
11007,Putri Setiawan,Customer Service,1011,Mastering Chemistry,Maya Saputra,Historis,Sejarah Dunia,1996,2024-02-02,2024-02-25
11008,Lina Sari,Marketing,1127,The Ancient Art,Hadi Wibowo,Sains,Matematika,1999,2023-10-05,2023-11-03
11008,Lina Sari,Marketing,1203,The Future of IoT,Budi Lestari,Teknologi,AI,2003,2024-08-13,2024-09-03
11008,Lina Sari,Marketing,1074,The Art of Painting,Sari Hidayat,Historis,Sejarah Dunia,2022,2024-10-24,2024-11-04
11008,Lina Sari,Marketing,1101,A Journey through the City,Agus Pratama,Seni,Teater,1992,2025-08-14,2025-08-22
11009,Oka Lestari,R&D,1124,The World of Medicine,Umar Santoso,Seni,Fotografi,2005,2025-02-03,2025-02-20
11009,Oka Lestari,R&D,1062,The History of Invention,Oka Sukma,Sains,Matematika,2005,2024-03-05,2024-04-03
11009,Oka Lestari,R&D,1272,The Science of Gravity,Hadi Hidayat,Fiksi,Novel,2008,2025-07-07,2025-07-17
11009,Oka Lestari,R&D,1187,Mastering Chemistry,Sari Gunawan,Fiksi,Drama,2012,2025-02-24,2025-03-16
11010,Eka Yulianto,Marketing,1183,The World of Medicine,Budi Halim,Teknologi,AI,2023,2025-08-05,2025-08-29
11010,Eka Yulianto,Marketing,1199,The Science of Quantum Mechanics,Kiki Hidayat,Teknologi,AI,1993,2025-01-25,2025-02-10
11010,Eka Yulianto,Marketing,1109,The Future of VR,Tina Prasetyo,Seni,Fotografi,2004,2024-03-18,2024-03-29
11010,Eka Yulianto,Marketing,1297,The History of Revolution,Budi Hidayat,Sains,Matematika,2002,2024-05-27,2024-06-09
11010,Eka Yulianto,Marketing,1135,The Future of Blockchain,Joko Pratama,Historis,Biografi,1992,2024-07-05,2024-07-30
11011,Budi Prasetyo,Marketing,1072,The History of War,Putri Gunawan,Teknologi,Keamanan Siber,2018,2024-02-17,2024-03-08
11011,Budi Prasetyo,Marketing,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2024-04-23,2024-05-09
11011,Budi Prasetyo,Marketing,1299,The Art of Writing,Joko Sari,Seni,Musik,2007,2024-05-27,2024-06-12
11012,Sari Sari,HR,1057,Mastering Mathematics,Hadi Gunawan,Fiksi,Cerita Pendek,2012,2024-07-21,2024-08-07
11012,Sari Sari,HR,1009,The Art of Cooking,Tina Kurniawan,Historis,Sejarah Lokal,2004,2025-07-12,2025-08-04
11012,Sari Sari,HR,1189,The History of Discovery,Hadi Pratama,Sains,Kimia,2012,2025-05-27,2025-06-15
11013,Agus Pratama,Marketing,1251,The Future of Blockchain,Dewi Santoso,Seni,Musik,2002,2025-02-02,2025-02-19
11013,Agus Pratama,Marketing,1086,Exploring Nature,Maya Fauzi,Fiksi,Cerita Pendek,2013,2025-06-28,2025-07-18
11013,Agus Pratama,Marketing,1282,The Great History,Budi Wijaya,Sains,Kimia,2012,2024-10-27,2024-11-26
11013,Agus Pratama,Marketing,1199,The Science of Quantum Mechanics,Kiki Hidayat,Teknologi,AI,1993,2025-03-13,2025-03-20
11014,Putri Sari,Sales,1235,Mastering Chemistry,Kiki Fauzi,Fiksi,Drama,1995,2024-12-28,2025-01-07
11014,Putri Sari,Sales,1063,The History of War,Budi Saputra,Teknologi,Pemrograman,2005,2024-12-22,2025-01-14
11014,Putri Sari,Sales,1011,Mastering Chemistry,Maya Saputra,Historis,Sejarah Dunia,1996,2023-10-02,2023-10-22
11015,Lina Saputra,HR,1218,The History of Revolution,Umar Nugroho,Fiksi,Drama,1995,2025-01-09,2025-01-20
11015,Lina Saputra,HR,1155,The Future of AI,Tina Setiawan,Historis,Biografi,2007,2024-01-24,2024-02-06
11016,Citra Nugroho,R&D,1078,The Science of Quantum Mechanics,Indah Prasetyo,Fiksi,Cerita Pendek,1993,2023-09-23,2023-10-14
11016,Citra Nugroho,R&D,1023,The Future of IoT,Citra Saputra,Teknologi,AI,2010,2024-10-18,2024-11-05
11016,Citra Nugroho,R&D,1077,The World of Astronomy,Fajar Gunawan,Historis,Biografi,1999,2025-01-21,2025-02-15
11017,Nina Ramadhan,Customer Service,1267,Mastering Chemistry,Joko Nugroho,Seni,Fotografi,1993,2024-07-12,2024-07-26
11017,Nina Ramadhan,Customer Service,1041,The Innovative Science,Citra Ramadhan,Sains,Fisika,2021,2024-07-09,2024-08-07
11017,Nina Ramadhan,Customer Service,1105,The Science of Relativity,Joko Halim,Seni,Fotografi,2020,2024-06-13,2024-07-04
11018,Oka Ramadhan,IT,1203,The Future of IoT,Budi Lestari,Teknologi,AI,2003,2024-10-08,2024-10-28
11018,Oka Ramadhan,IT,1291,The Ancient History,Indah Kurniawan,Sains,Fisika,2022,2025-07-30,2025-08-13
11019,Oka Kurniawan,R&D,1093,The Science of Quantum Mechanics,Umar Lestari,Sains,Matematika,2008,2023-09-15,2023-09-30
11020,Lina Gunawan,Customer Service,1209,The Science of Evolution,Nina Prasetyo,Seni,Seni Rupa,2019,2024-05-25,2024-06-20
11020,Lina Gunawan,Customer Service,1246,A Journey through the Universe,Kiki Setiawan,Sains,Kimia,2023,2024-08-31,2024-09-07
11020,Lina Gunawan,Customer Service,1129,Mastering Physics,Gita Sari,Fiksi,Drama,1997,2024-10-19,2024-11-15
11020,Lina Gunawan,Customer Service,1029,The History of Revolution,Kiki Kurniawan,Teknologi,Keamanan Siber,2019,2025-05-14,2025-05-26
11021,Lina Pratama,Finance,1177,Exploring Nature,Nina Setiawan,Teknologi,AI,2012,2025-07-17,2025-08-04
11022,Nina Saputra,IT,1072,The History of War,Putri Gunawan,Teknologi,Keamanan Siber,2018,2024-10-28,2024-11-08
11022,Nina Saputra,IT,1233,The History of Discovery,Nina Kurniawan,Fiksi,Cerita Pendek,2015,2024-05-31,2024-06-28
11022,Nina Saputra,IT,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2025-03-25,2025-04-01
11022,Nina Saputra,IT,1063,The History of War,Budi Saputra,Teknologi,Pemrograman,2005,2025-09-03,2025-09-18
11022,Nina Saputra,IT,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2024-11-26,2024-12-18
11023,Putri Gunawan,Marketing,1284,The World of Engineering,Rina Kusuma,Sains,Matematika,2018,2025-04-29,2025-05-16
11023,Putri Gunawan,Marketing,1121,The Future of VR,Agus Ramadhan,Fiksi,Cerita Pendek,2006,2023-11-04,2023-11-15
11024,Oka Kurniawan,R&D,1197,Understanding Power,Sari Ramadhan,Historis,Biografi,2010,2025-08-02,2025-08-12
11024,Oka Kurniawan,R&D,1103,The Science of Evolution,Kiki Hidayat,Sains,Matematika,2019,2024-06-06,2024-06-15
11025,Hadi Saputra,HR,1230,Exploring Technology,Hadi Fauzi,Teknologi,Jaringan,2008,2024-07-26,2024-08-04
11025,Hadi Saputra,HR,1268,Understanding Power,Lina Santoso,Sains,Fisika,2016,2024-07-12,2024-07-21
11026,Fajar Santoso,Finance,1297,The History of Revolution,Budi Hidayat,Sains,Matematika,2002,2023-10-04,2023-10-23
11027,Putri Halim,Marketing,1278,Exploring Technology,Nina Wibowo,Historis,Biografi,2021,2024-12-18,2025-01-14
11027,Putri Halim,Marketing,1163,A Journey through the Jungle,Joko Kusuma,Fiksi,Drama,2014,2024-07-23,2024-08-13
11027,Putri Halim,Marketing,1089,The Science of Relativity,Fajar Pratama,Fiksi,Novel,2023,2024-11-08,2024-11-18
11027,Putri Halim,Marketing,1120,The World of Engineering,Kiki Fauzi,Sains,Matematika,2018,2024-01-06,2024-01-23
11028,Kiki Kurniawan,Sales,1244,The Innovative Adventure,Tina Wibowo,Fiksi,Novel,1998,2023-09-13,2023-10-06
11028,Kiki Kurniawan,Sales,1097,The World of Engineering,Oka Lestari,Seni,Fotografi,2018,2024-01-01,2024-01-10
11028,Kiki Kurniawan,Sales,1259,The Future of Blockchain,Oka Ramadhan,Sains,Matematika,1990,2023-11-12,2023-11-30
11028,Kiki Kurniawan,Sales,1155,The Future of AI,Tina Setiawan,Historis,Biografi,2007,2024-02-01,2024-02-10
11028,Kiki Kurniawan,Sales,1004,Mastering Biology,Gita Prasetyo,Historis,Sejarah Dunia,2010,2024-02-28,2024-03-14
11029,Agus Halim,R&D,1246,A Journey through the Universe,Kiki Setiawan,Sains,Kimia,2023,2025-05-30,2025-06-23
11029,Agus Halim,R&D,1267,Mastering Chemistry,Joko Nugroho,Seni,Fotografi,1993,2024-10-12,2024-10-31
11029,Agus Halim,R&D,1193,Mastering Chemistry,Gita Setiawan,Fiksi,Novel,1991,2024-07-02,2024-07-20
11029,Agus Halim,R&D,1051,The Ancient Science,Gita Hidayat,Teknologi,Keamanan Siber,2014,2024-04-03,2024-04-17
11030,Rina Sari,Customer Service,1104,The Science of Evolution,Gita Lestari,Fiksi,Drama,2021,2023-10-26,2023-11-16
11030,Rina Sari,Customer Service,1062,The History of Invention,Oka Sukma,Sains,Matematika,2005,2025-06-15,2025-07-01
11031,Oka Ramadhan,HR,1044,The Art of Writing,Indah Kusuma,Teknologi,Pemrograman,1994,2025-01-02,2025-01-23
11031,Oka Ramadhan,HR,1020,The Art of Writing,Nina Hidayat,Historis,Sejarah Lokal,2007,2024-12-21,2025-01-03
11032,Lina Hidayat,Marketing,1209,The Science of Evolution,Nina Prasetyo,Seni,Seni Rupa,2019,2023-12-11,2023-12-23
11032,Lina Hidayat,Marketing,1135,The Future of Blockchain,Joko Pratama,Historis,Biografi,1992,2025-01-14,2025-02-01
11032,Lina Hidayat,Marketing,1040,A Journey through the Universe,Sari Wibowo,Seni,Teater,1998,2025-01-13,2025-02-07
11032,Lina Hidayat,Marketing,1138,The Art of Writing,Citra Saputra,Historis,Sejarah Lokal,2015,2025-03-11,2025-04-04
11032,Lina Hidayat,Marketing,1158,The World of Astronomy,Maya Halim,Seni,Teater,1999,2023-09-24,2023-10-06
11033,Oka Kusuma,HR,1100,Understanding Courage,Kiki Hidayat,Sains,Biologi,2012,2024-02-15,2024-02-22
11033,Oka Kusuma,HR,1169,The Mysterious Adventure,Agus Lestari,Sains,Kimia,2021,2025-06-03,2025-06-26
11033,Oka Kusuma,HR,1083,The History of Discovery,Umar Ramadhan,Historis,Biografi,1999,2024-12-17,2025-01-04
11033,Oka Kusuma,HR,1186,The Ancient History,Dewi Fauzi,Fiksi,Puisi,2013,2024-08-23,2024-09-08
11033,Oka Kusuma,HR,1036,The World of Astronomy,Hadi Sukma,Historis,Sejarah Lokal,2014,2024-10-23,2024-11-14
11034,Budi Santoso,Sales,1181,The Future of VR,Indah Sukma,Fiksi,Cerita Pendek,1999,2023-12-20,2023-12-31
